Date,S&P 500,RiskFree,Consumer Discretionary,Basic Materials,Industrials,Financials,Technology,Consumer Staples,Utilities,Health Care,Telecommunications,Energy,Real Estate
2022-06-06,4121.43017578125,3.0380001068115234,5332669.0,1593026.625,4295725.5,7400808.5,10802381.0,3063951.5,1352117.125,6083315.5,4065970.25,3048560.5,1600569.25
2022-06-07,4160.68017578125,2.9719998836517334,5324173.5,1603236.875,4341974.0,7449108.0,10946440.0,3070145.5,1358998.0,6171889.0,4086410.5,3133374.5,1624688.125
2022-06-08,4115.77001953125,3.0290000438690186,5295334.0,1571133.875,4260068.0,7341815.5,10833725.0,3037151.5,1334973.25,6136745.5,4084711.5,3133192.25,1587327.75
2022-06-09,4017.820068359375,3.0439999103546143,5175264.0,1533540.25,4179423.25,7155810.0,10518327.0,2993991.5,1304985.625,5986240.0,3970714.25,3069256.25,1550646.75
2022-06-10,3900.860107421875,3.1559998989105225,4956562.5,1496847.375,4053362.25,6909636.0,10093504.0,2976280.5,1293041.25,5873379.0,3852718.0,3009827.0,1515284.25
2022-06-13,3749.6298828125,3.365999937057495,4698371.5,1429054.375,3917821.75,6674046.5,9598716.0,2907239.5,1234004.625,5674759.5,3679252.25,2860436.0,1435195.25
2022-06-14,3735.47998046875,3.4830000400543213,4697258.5,1415305.625,3909480.25,6627554.0,9650782.0,2877958.0,1203006.875,5634514.5,3665963.25,2840322.25,1420017.75
2022-06-15,3789.989990234375,3.3949999809265137,4841045.5,1417505.125,3949839.5,6701520.0,9884378.0,2887054.5,1212223.375,5710556.0,3756627.25,2785345.25,1450493.75
2022-06-16,3666.77001953125,3.306999921798706,4584134.5,1372183.0,3802177.25,6492657.0,9446199.0,2861235.75,1187657.0,5611128.0,3617508.0,2640343.0,1409554.0
2022-06-17,3674.840087890625,3.239000082015991,4660831.5,1367291.5,3804637.75,6522427.5,9578363.0,2851803.5,1177862.625,5651930.5,3668543.25,2512958.75,1423346.375
2022-06-21,3764.7900390625,3.306999921798706,4785013.0,1382598.75,3875431.25,6642951.0,9821357.0,2927929.25,1196890.125,5806275.0,3731723.25,2628593.25,1443731.0
2022-06-22,3759.889892578125,3.1559998989105225,4775443.0,1360098.625,3857998.0,6625487.0,9788787.0,2920881.5,1206960.25,5914970.0,3742013.0,2522818.0,1459678.25
2022-06-23,3795.72998046875,3.068000078201294,4853201.5,1329038.5,3850634.0,6608920.5,9980849.0,2978207.0,1232402.625,6107781.0,3790623.75,2432776.25,1488226.875
2022-06-24,3911.739990234375,3.125,5070405.5,1373613.0,3981387.25,6836463.5,10338698.0,3034945.25,1253042.0,6190473.0,3935409.0,2481553.25,1520585.375
2022-06-27,3900.110107421875,3.194000005722046,5010054.5,1374757.625,3980408.5,6819778.0,10259352.0,3031178.75,1264957.875,6236533.5,3897317.5,2552934.0,1517964.25
2022-06-28,3821.550048828125,3.2060000896453857,4819592.0,1361729.25,3924799.25,6743355.5,9934531.0,2987682.75,1259464.625,6135215.0,3785431.0,2618257.0,1500297.75
2022-06-29,3818.830078125,3.0929999351501465,4798145.0,1346258.125,3898446.5,6704446.5,9925811.0,2998604.0,1258291.375,6162858.5,3794434.5,2541088.75,1485868.125
2022-06-30,3785.3798828125,2.9719998836517334,4714045.0,1322275.625,3906801.0,6645424.5,9783578.0,2993349.25,1270215.375,6103461.5,3735452.5,2487746.5,1482889.375
2022-07-01,3825.330078125,2.8889999389648438,4807390.0,1328590.625,3941286.0,6729493.5,9819023.0,3034708.75,1299409.875,6186279.5,3764770.25,2510743.0,1510445.5
2022-07-05,3831.389892578125,2.809000015258789,4920919.0,1298216.25,3903146.25,6723729.0,9992037.0,3028361.5,1258389.75,6173791.0,3865687.25,2413796.75,1507319.5
2022-07-06,3845.080078125,2.9130001068115234,4896879.5,1297919.875,3916731.75,6694359.0,10048595.0,3033310.5,1268039.375,6202767.5,3869951.5,2359323.75,1502967.125
2022-07-07,3902.6201171875,3.007999897003174,5032138.0,1319874.0,3969648.75,6788465.0,10288701.0,3041543.25,1269461.75,6254603.5,3944200.75,2446262.5,1508374.25
2022-07-08,3899.3798828125,3.1010000705718994,5031437.5,1310269.625,3955286.0,6778293.5,10295492.0,3033973.0,1266608.75,6264340.0,3937743.0,2449653.75,1500110.375
2022-07-11,3854.429931640625,2.990999937057495,4883767.5,1302379.125,3923367.0,6725780.0,10103669.0,3024794.75,1272261.75,6208565.5,3829898.25,2427882.25,1495867.875
2022-07-12,3818.800048828125,2.9579999446868896,4864028.0,1294492.5,3910535.75,6697331.5,9943593.0,3013698.75,1265787.5,6144476.5,3814647.5,2377518.5,1490343.75
2022-07-13,3801.780029296875,2.9040000438690186,4897644.5,1293659.125,3872728.75,6637032.0,9917101.0,3015930.75,1261378.0,6095266.0,3774283.75,2378335.0,1483815.5
2022-07-14,3790.3798828125,2.9600000381469727,4878664.5,1264757.5,3854991.0,6527657.5,9969118.0,3021259.0,1261987.75,6072095.0,3732083.5,2337005.75,1468644.125
2022-07-15,3863.159912109375,2.930000066757202,4972461.0,1280618.625,3912888.25,6707734.0,10150843.0,3033056.0,1265434.875,6227283.5,3810282.75,2377021.5,1494533.875
2022-07-18,3830.85009765625,2.9600000381469727,4988661.5,1289937.5,3897451.75,6694301.5,10066431.0,3010297.5,1251380.5,6085984.0,3768438.0,2431826.5,1484110.125
2022-07-19,3936.68994140625,3.0190000534057617,5154476.0,1326445.75,4037324.75,6895690.0,10375300.0,3045488.0,1261116.875,6208954.0,3896464.5,2499786.0,1523666.875
2022-07-20,3959.89990234375,3.0360000133514404,5251538.5,1327177.625,4070416.25,6940170.0,10605939.0,3034751.75,1247635.625,6167785.0,3942700.25,2530057.5,1521309.875
2022-07-21,3998.949951171875,2.9100000858306885,5365355.5,1341262.75,4097193.0,6983155.5,10754437.0,3047430.0,1249942.125,6254319.5,3938978.0,2491539.0,1538841.875
2022-07-22,3961.6298828125,2.7829999923706055,5305882.0,1329317.375,4079614.75,6939562.5,10567430.0,3060221.25,1265874.0,6200627.5,3770220.75,2470031.0,1545100.625
2022-07-25,3966.840087890625,2.819999933242798,5270432.0,1336688.0,4093605.25,6975700.0,10484500.0,3071901.5,1281486.0,6227365.0,3763259.5,2557087.75,1548444.625
2022-07-26,3921.050048828125,2.7869999408721924,5099865.5,1333810.25,4070182.5,6885279.5,10283391.0,3038821.5,1288878.0,6241482.0,3686940.75,2551391.0,1549567.375
2022-07-27,4023.610107421875,2.7339999675750732,5293730.5,1347487.375,4143881.75,6986020.5,10745778.0,3067615.0,1291185.625,6292209.0,3862378.5,2607260.75,1565052.125
2022-07-28,4072.429931640625,2.680999994277954,5388616.0,1369919.5,4231198.5,7048593.5,10900236.0,3116727.5,1334422.5,6326743.0,3831876.75,2619806.5,1615100.0
2022-07-29,4130.2900390625,2.6419999599456787,5591788.0,1392389.25,4309169.0,7125452.0,11061653.0,3105901.5,1345061.125,6308615.0,3852760.5,2707030.75,1620627.5
2022-08-01,4118.6298828125,2.6059999465942383,5620030.5,1382292.25,4313601.5,7087246.0,11055301.0,3140348.25,1345889.375,6262853.5,3845883.75,2661589.0,1609124.875
2022-08-02,4091.18994140625,2.740999937057495,5594790.0,1363695.0,4269950.0,7012458.5,11027719.0,3119603.5,1343650.875,6261456.0,3844695.0,2647978.75,1587950.0
2022-08-03,4155.169921875,2.747999906539917,5730777.5,1358429.125,4306372.0,7114144.5,11350789.0,3136826.75,1351108.125,6362783.0,3935324.5,2582581.5,1593348.25
2022-08-04,4151.93994140625,2.6760001182556152,5751292.0,1370007.25,4327352.5,7114835.5,11387112.0,3109284.5,1353420.875,6313924.5,3944983.0,2491225.75,1591953.875
2022-08-05,4145.18994140625,2.8399999141693115,5668385.5,1380108.875,4336605.5,7162535.0,11389976.0,3105961.75,1348863.75,6331843.5,3913933.75,2531218.25,1595838.625
2022-08-08,4140.06005859375,2.765000104904175,5702616.5,1390153.625,4340804.0,7148919.5,11323405.0,3106794.75,1354079.5,6348516.0,3929160.0,2539422.5,1610508.0
2022-08-09,4122.47021484375,2.796999931335449,5592686.0,1388135.375,4312172.5,7143312.0,11167958.0,3102203.0,1368180.125,6302150.0,3897734.25,2578213.0,1618863.125
2022-08-10,4210.240234375,2.7860000133514404,5767985.0,1421501.0,4411323.5,7301359.5,11541089.0,3126325.0,1374794.625,6401800.5,4000886.25,2597631.25,1644209.375
2022-08-11,4207.27001953125,2.888000011444092,5744474.5,1426617.125,4430254.5,7354079.0,11460887.0,3119873.0,1374503.375,6338032.0,4006993.0,2682663.75,1640973.375
2022-08-12,4280.14990234375,2.8489999771118164,5878198.5,1452444.0,4500604.5,7460551.5,11713986.0,3150589.25,1395169.375,6428138.5,4083264.5,2700914.75,1668496.125
2022-08-15,4297.14013671875,2.7909998893737793,5908714.5,1447415.0,4512028.0,7484370.0,11771285.0,3179051.75,1407439.5,6478005.5,4100072.0,2651725.75,1673871.75
2022-08-16,4305.2001953125,2.8239998817443848,5970473.5,1454393.875,4528104.0,7520868.0,11729086.0,3222633.25,1409477.5,6457889.0,4095897.5,2643151.25,1669210.625
2022-08-17,4274.0400390625,2.8929998874664307,5886044.0,1432087.375,4486992.0,7466815.0,11605559.0,3211916.75,1407256.25,6406398.0,4014782.5,2660402.25,1658646.375
2022-08-18,4283.740234375,2.880000114440918,5879001.5,1439737.125,4499936.5,7477975.5,11664580.0,3222558.75,1412304.375,6381617.0,4011839.0,2725541.0,1647703.5
2022-08-19,4228.47998046875,2.989000082015991,5736534.0,1410309.75,4437723.0,7338131.0,11415869.0,3202761.25,1409526.375,6393206.5,3936308.75,2715518.25,1629300.25
2022-08-22,4137.990234375,3.0369999408721924,5569622.5,1391346.0,4351228.0,7180939.5,11094925.0,3163020.25,1390103.0,6297171.5,3833900.75,2710603.75,1593568.625
2022-08-23,4128.72998046875,3.053999900817871,5591457.5,1408822.125,4350177.0,7150819.0,11078329.0,3150633.5,1382059.875,6212514.5,3809759.75,2790538.0,1574735.0
2022-08-24,4140.77001953125,3.1059999465942383,5617671.5,1416753.625,4371265.0,7172459.0,11107182.0,3160025.5,1388738.375,6243870.0,3825722.0,2827763.25,1583156.125
2022-08-25,4199.1201171875,3.0260000228881836,5694335.5,1449030.875,4436011.5,7275688.5,11316943.0,3175154.5,1397611.625,6340731.5,3902018.5,2846602.25,1606698.375
2022-08-26,4057.659912109375,3.0350000858306885,5477746.0,1410636.625,4284850.0,7072105.0,10833914.0,3089992.5,1376653.625,6126551.0,3754871.0,2821333.0,1566726.5
2022-08-29,4030.610107421875,3.109999895095825,5444690.5,1396089.375,4259631.0,7012184.0,10682594.0,3087282.25,1378128.5,6071609.0,3722304.5,2851665.75,1553335.875
2022-08-30,3986.159912109375,3.109999895095825,5379457.0,1365783.0,4198816.5,6976631.5,10575348.0,3059501.25,1357961.875,6028221.5,3695093.0,2760216.25,1530961.375
2022-08-31,3955.0,3.132999897003174,5322923.0,1348116.75,4179175.5,6914867.5,10472087.0,3043184.0,1349530.75,5987551.0,3692058.5,2733512.5,1523726.75
2022-09-01,3966.85009765625,3.265000104904175,5341208.0,1319790.875,4153393.75,6915857.5,10362546.0,3062052.5,1363585.625,6061587.0,3722540.0,2673054.0,1524430.625
2022-09-02,3924.260009765625,3.193000078201294,5297420.0,1325628.5,4113321.5,6872362.5,10239933.0,3020024.0,1351773.125,5972789.5,3659095.75,2723669.75,1505317.25
2022-09-06,3908.18994140625,3.3399999141693115,5274090.0,1318985.875,4116294.0,6849404.0,10158201.0,3000135.25,1352759.375,5955237.5,3616266.25,2691175.75,1519781.625
2022-09-07,3979.8701171875,3.265000104904175,5433212.0,1348559.625,4187103.75,6968728.0,10335376.0,3057569.25,1390894.75,6068443.5,3685440.5,2658989.25,1549537.375
2022-09-08,4006.179931640625,3.2920000553131104,5484773.0,1362794.875,4202619.5,7069153.5,10393316.0,3055081.75,1390361.75,6180429.0,3673665.5,2674044.75,1552362.25
2022-09-09,4067.360107421875,3.321000099182129,5604849.5,1389827.875,4265631.0,7157511.0,10634991.0,3084884.75,1395636.5,6239581.5,3768980.0,2737756.5,1568944.75
2022-09-12,4110.41015625,3.361999988555908,5696003.5,1400429.5,4299637.0,7225244.5,10819188.0,3098955.0,1409187.25,6276912.0,3789827.75,2786415.5,1584411.75
2022-09-13,3932.68994140625,3.421999931335449,5408532.0,1354371.25,4147489.5,6982348.0,10243904.0,2997608.75,1374756.25,6060943.5,3582238.75,2732045.5,1525563.0
2022-09-14,3946.010009765625,3.4119999408721924,5475982.5,1334404.25,4136412.25,6974234.5,10294011.0,2993354.5,1385545.25,6074524.5,3592446.5,2796523.5,1507236.5
2022-09-15,3901.35009765625,3.4590001106262207,5445545.5,1313074.125,4095497.25,6981995.0,10068947.0,2966722.75,1353864.375,6100056.5,3560676.5,2731547.25,1477487.0
2022-09-16,3873.330078125,3.447999954223633,5373958.0,1297515.5,4014472.75,6912219.5,9974169.0,2969683.5,1348039.625,6060237.5,3527564.75,2670293.25,1477093.5
2022-09-19,3899.889892578125,3.490000009536743,5443311.5,1320221.0,4064732.25,6978816.0,10063327.0,2990072.75,1364475.5,6026198.5,3539134.5,2678962.75,1476526.625
2022-09-20,3855.929931640625,3.571000099182129,5342289.0,1297281.0,4011804.5,6887387.0,9990700.0,2970426.25,1345123.5,5946221.5,3484388.75,2664012.5,1441114.125
2022-09-21,3789.929931640625,3.509999990463257,5217523.0,1273227.75,3960067.75,6755634.0,9846449.0,2960656.5,1327184.125,5831966.0,3408369.25,2624213.0,1417790.25
2022-09-22,3757.989990234375,3.7079999446868896,5083831.0,1258375.875,3890752.75,6640155.0,9706254.0,2946167.0,1319096.125,5845675.0,3398697.75,2599443.0,1399295.25
2022-09-23,3693.22998046875,3.697000026702881,4960244.5,1222921.25,3818208.75,6527297.5,9567033.0,2896474.25,1300390.625,5796998.0,3338296.25,2426230.0,1378500.75
2022-09-26,3655.0400390625,3.878000020980835,4948741.5,1202322.875,3773882.25,6422688.5,9499623.0,2893295.0,1269464.0,5739822.0,3292288.25,2357762.25,1337706.875
2022-09-27,3647.2900390625,3.9639999866485596,4975523.5,1206714.625,3762776.0,6387408.5,9553634.0,2848422.5,1247188.625,5731775.0,3273220.5,2386681.0,1320288.625
2022-09-28,3719.0400390625,3.7049999237060547,5118022.0,1240689.0,3849817.5,6505406.5,9669342.0,2888026.25,1260540.875,5876627.0,3371118.75,2483732.25,1348251.5
2022-09-29,3640.469970703125,3.746999979019165,4932928.0,1226813.875,3777839.25,6423450.5,9389103.0,2841454.75,1211926.0,5815750.5,3284003.0,2475085.75,1303130.625
2022-09-30,3585.6201171875,3.803999900817871,4845798.5,1228781.125,3736826.0,6368315.5,9221867.0,2795466.5,1191075.125,5743795.0,3233696.75,2467526.75,1315971.375
2022-10-03,3678.429931640625,3.6510000228881836,4870631.0,1269078.875,3849712.0,6520781.0,9506748.0,2846165.0,1225545.0,5860769.5,3329587.75,2585683.5,1358265.25
2022-10-04,3790.929931640625,3.617000102996826,5072555.5,1315334.375,3987273.25,6770628.5,9856069.0,2892897.0,1253842.0,6011945.5,3419334.25,2695717.0,1389412.0
2022-10-05,3783.280029296875,3.759000062942505,5044591.0,1304603.75,3968391.25,6734433.0,9881868.0,2874230.25,1228259.125,6021688.5,3396170.0,2745546.25,1361223.5
2022-10-06,3744.52001953125,3.8259999752044678,5009626.0,1295459.625,3924060.75,6642146.5,9813349.0,2837683.25,1189257.75,5943808.5,3375980.0,2765454.25,1325027.5
2022-10-07,3639.659912109375,3.882999897003174,4826034.0,1257076.125,3838049.0,6486305.5,9375740.0,2791947.0,1163888.75,5799573.0,3280670.75,2744462.75,1291893.0
2022-10-10,3612.389892578125,3.888000011444092,4791070.0,1260061.5,3848802.5,6451947.0,9203648.0,2801915.0,1164704.0,5753949.0,3264256.25,2698185.0,1278810.5
2022-10-11,3588.840087890625,3.938999891281128,4753989.0,1249786.75,3842681.25,6368366.5,9050052.0,2827467.75,1161066.25,5786001.5,3211607.0,2670120.25,1294576.125
2022-10-12,3577.030029296875,3.9019999504089355,4768962.0,1243645.625,3811009.5,6355602.0,9022516.0,2836263.25,1124185.125,5757979.0,3207312.25,2677749.0,1280445.75
2022-10-13,3669.909912109375,3.9519999027252197,4814264.5,1271515.875,3891132.0,6576214.0,9263366.0,2879393.25,1151864.375,5877523.0,3272841.5,2777357.25,1303534.75
2022-10-14,3583.070068359375,4.010000228881836,4634321.0,1228782.125,3801064.25,6475761.5,8979878.0,2821173.25,1134696.625,5814171.0,3206234.0,2689554.25,1271950.75
2022-10-17,3677.949951171875,4.014999866485596,4832424.0,1256386.375,3893760.0,6620034.0,9288057.0,2855482.25,1160321.875,5922869.0,3316944.25,2721173.5,1317965.125
2022-10-18,3719.97998046875,3.997999906539917,4901240.0,1280514.125,3977581.0,6720979.0,9386456.0,2895682.5,1181378.375,5960376.0,3338291.75,2746154.5,1333206.875
2022-10-19,3695.159912109375,4.126999855041504,4826662.5,1263632.625,3939414.5,6629620.0,9328606.0,2878935.5,1167161.375,5852913.0,3327089.25,2809619.5,1299630.125
2022-10-20,3665.780029296875,4.22599983215332,4747788.0,1259340.875,3863940.25,6532826.0,9350134.0,2840760.75,1138369.125,5811310.0,3335022.5,2811659.75,1294124.125
2022-10-21,3752.75,4.2129998207092285,4880976.5,1301454.5,3958831.25,6687837.5,9593526.0,2883359.25,1157724.875,5931728.0,3357773.75,2875837.75,1305190.125
2022-10-24,3797.340087890625,4.234000205993652,4894515.5,1293554.375,4010975.75,6759048.0,9701334.0,2932366.75,1167255.25,6019484.5,3389246.0,2885862.25,1306142.0
2022-10-25,3859.110107421875,4.107999801635742,5019546.5,1322339.5,4067397.25,6862583.0,9922337.0,2973186.75,1192078.625,6088716.0,3473223.5,2888055.25,1358368.625
2022-10-26,3830.60009765625,4.014999866485596,4995648.0,1336509.75,4076181.5,6904527.5,9681477.0,2990960.25,1192746.875,6158137.0,3317219.0,2929131.25,1360417.375
2022-10-27,3807.300048828125,3.937000036239624,4962691.5,1330419.875,4107911.75,6948870.0,9565774.0,2992961.25,1201771.625,6116081.5,3188918.75,2951217.0,1362165.125
2022-10-28,3901.06005859375,4.010000228881836,4963473.0,1333017.125,4195775.5,7099571.5,9954361.0,3054546.5,1232901.875,6222053.5,3282684.5,2962957.25,1392323.375
2022-10-31,3871.97998046875,4.077000141143799,4936038.5,1324238.875,4179705.25,7055312.5,9840841.0,3034642.5,1223041.125,6212017.5,3232194.5,2982194.25,1389672.25
2022-11-01,3856.10009765625,4.052000045776367,4884162.5,1334676.375,4173551.5,7084929.0,9757487.0,3027017.25,1226618.0,6209462.0,3185173.5,3006184.75,1389468.125
2022-11-02,3759.68994140625,4.059000015258789,4684384.5,1292423.5,4081099.5,6974636.5,9381177.0,2974764.5,1214405.875,6096014.0,3091944.25,2944952.25,1351493.0
2022-11-03,3719.889892578125,4.124000072479248,4653016.0,1284805.125,4099553.75,6878458.5,9134147.0,2968392.0,1220247.125,6069162.0,3015239.75,2978982.5,1348876.625
2022-11-04,3770.550048828125,4.156000137329102,4701968.0,1338070.5,4156089.25,6996173.0,9214041.0,2999519.0,1227411.625,6097234.5,3053314.0,3004324.25,1368409.375
2022-11-07,3806.800048828125,4.214000225067139,4676649.5,1347874.0,4207111.0,7075705.0,9334138.0,3025344.75,1207177.375,6158583.0,3109527.5,3055905.0,1369328.875
2022-11-08,3828.110107421875,4.125999927520752,4665938.5,1377861.0,4241668.0,7107666.0,9417168.0,3035907.75,1214790.375,6174923.5,3115335.25,3050471.25,1374878.375
2022-11-09,3748.570068359375,4.151000022888184,4517158.0,1350364.25,4173243.0,6979510.0,9161467.0,2991766.0,1204384.375,6096731.0,3057681.25,2917135.75,1359539.625
2022-11-10,3956.3701171875,3.8289999961853027,4869552.5,1422212.875,4362957.5,7331798.0,9947749.0,3072971.25,1257786.5,6287773.5,3240086.0,2970176.0,1458886.75
2022-11-11,3992.929931640625,3.812999963760376,5002699.0,1444666.375,4362142.5,7390015.0,10162892.0,3071611.75,1244071.75,6238062.5,3322388.5,3051346.75,1459476.0
2022-11-14,3957.25,3.865000009536743,4918581.5,1444487.625,4332746.5,7291222.5,10044681.0,3039092.75,1228969.75,6224360.5,3309562.25,3032679.5,1423669.25
2022-11-15,3991.72998046875,3.7990000247955322,4983004.5,1441409.25,4367610.0,7325020.0,10210230.0,3087042.75,1240561.625,6236770.0,3364989.0,3063917.25,1439231.5
2022-11-16,3958.7900390625,3.691999912261963,4909374.0,1424007.5,4335665.5,7279949.0,10013221.0,3086013.75,1249677.75,6206837.0,3340673.5,3016229.0,1424603.5
2022-11-17,3946.56005859375,3.7750000953674316,4851829.0,1408502.375,4321310.0,7238337.5,10003894.0,3087184.5,1227646.5,6189694.5,3318439.5,3009424.25,1414069.625
2022-11-18,3965.340087890625,3.818000078201294,4852717.5,1416779.875,4355989.0,7279446.5,10011909.0,3117822.5,1251617.625,6256126.0,3305768.25,2991161.25,1431201.625
2022-11-21,3949.93994140625,3.825000047683716,4783454.5,1416986.75,4366750.0,7272093.0,9890436.0,3141088.75,1256684.375,6244475.5,3274276.5,2948040.75,1438560.0
2022-11-22,4003.580078125,3.757999897003174,4848668.0,1452151.25,4402032.0,7344582.5,10061365.0,3157055.75,1267520.125,6300287.0,3317987.25,3037382.75,1447164.5
2022-11-23,4027.260009765625,3.7060000896453857,4905039.5,1459067.125,4420785.5,7378716.5,10167212.0,3169900.75,1280209.125,6323951.0,3359167.5,3009545.5,1447744.375
2022-11-25,4026.1201171875,3.690999984741211,4907834.5,1459058.0,4439211.5,7415366.0,10096533.0,3174222.0,1289024.125,6362294.5,3341176.0,3011301.5,1458302.5
2022-11-28,3963.93994140625,3.703000068664551,4864901.0,1424514.375,4358263.0,7292013.5,9877742.0,3164479.25,1273603.75,6307561.5,3290378.75,2938526.0,1419391.75
2022-11-29,3957.6298828125,3.747999906539917,4850728.0,1435353.5,4375791.0,7314050.0,9784618.0,3152716.75,1263792.875,6298307.0,3282084.5,2969952.75,1441988.0
2022-11-30,4080.110107421875,3.703000068664551,5023015.0,1463796.625,4454139.5,7448991.0,10279123.0,3206669.5,1293898.125,6464952.0,3430634.25,2986919.25,1473607.25
2022-12-01,4076.570068359375,3.5290000438690186,5026526.5,1472242.75,4461215.0,7438703.5,10312303.0,3185613.25,1289876.375,6488756.5,3441997.75,2969192.0,1470715.875
2022-12-02,4071.699951171875,3.50600004196167,5021343.0,1485849.5,4484686.5,7415200.0,10256360.0,3201537.25,1286091.25,6510085.5,3441521.75,2959465.0,1466985.0
2022-12-05,3998.840087890625,3.5989999771118164,4874299.0,1456999.75,4404977.5,7246064.0,10046860.0,3157884.25,1277862.75,6442181.5,3390392.25,2880460.5,1438618.5
2022-12-06,3941.260009765625,3.513000011444092,4790050.5,1443766.375,4349123.5,7165697.0,9828610.0,3137635.5,1281162.25,6372800.5,3303572.75,2807199.75,1425122.5
2022-12-07,3933.919921875,3.4079999923706055,4766891.0,1441559.375,4340389.0,7130859.0,9776664.0,3142871.0,1276107.25,6409241.5,3272871.0,2788846.5,1427553.125
2022-12-08,3963.510009765625,3.490999937057495,4817808.0,1449693.125,4364272.5,7146261.5,9954313.0,3156669.25,1281855.125,6471751.0,3256745.25,2774020.75,1437244.75
2022-12-09,3934.3798828125,3.566999912261963,4786359.0,1437287.75,4330047.5,7126161.0,9896979.0,3127715.75,1277054.625,6383010.5,3256132.5,2723796.5,1433965.75
2022-12-12,3990.56005859375,3.6110000610351562,4802856.0,1444355.625,4397715.0,7194971.0,10107674.0,3157750.0,1303057.875,6450025.0,3278612.25,2781942.25,1444805.375
2022-12-13,4019.64990234375,3.500999927520752,4809228.5,1464651.625,4415236.5,7194648.0,10239669.0,3153557.25,1308831.75,6482783.5,3329727.75,2829161.75,1469173.75
2022-12-14,3995.320068359375,3.503000020980835,4777279.0,1449852.25,4404762.5,7119525.0,10161541.0,3153168.75,1307073.0,6499308.5,3300584.5,2811367.5,1457435.375
2022-12-15,3895.75,3.450000047683716,4684258.5,1406849.0,4292541.5,6973246.5,9772369.0,3100611.75,1288330.625,6405330.0,3176242.0,2796699.75,1436205.875
2022-12-16,3852.360107421875,3.4820001125335693,4603973.0,1401145.75,4262975.0,6921539.0,9652026.0,3083499.5,1266859.875,6330793.5,3169155.0,2750010.75,1398996.75
2022-12-19,3817.659912109375,3.5810000896453857,4528765.5,1381582.125,4229982.0,6889233.5,9493207.0,3076306.0,1259724.375,6293680.0,3104811.0,2743706.25,1382651.5
2022-12-20,3821.6201171875,3.684000015258789,4479860.0,1397830.75,4234480.5,6916768.0,9516170.0,3076189.25,1260523.75,6302979.5,3125584.75,2781151.75,1378747.0
2022-12-21,3878.43994140625,3.684000015258789,4553634.5,1414946.75,4308956.5,7025948.5,9676434.0,3104633.5,1278052.25,6385736.0,3163662.5,2837747.75,1391423.25
2022-12-22,3822.389892578125,3.6689999103546143,4439664.5,1399329.0,4248271.5,6956105.0,9423240.0,3092647.25,1267986.75,6374904.0,3127397.0,2776003.0,1385659.625
2022-12-23,3844.820068359375,3.750999927520752,4467020.5,1409030.375,4275135.0,6997297.5,9420608.0,3108838.75,1280785.125,6372899.5,3157720.5,2854403.5,1396930.625
2022-12-27,3829.25,3.859999895095825,4398058.0,1412376.0,4285623.5,6990944.5,9315755.0,3122832.25,1288196.375,6336036.0,3123835.5,2877314.0,1395339.25
2022-12-28,3783.219970703125,3.88700008392334,4351398.5,1391447.875,4228381.5,6946099.0,9165516.0,3085262.0,1274730.375,6300058.0,3077122.5,2811854.75,1371260.0
2022-12-29,3849.280029296875,3.8350000381469727,4467318.0,1403601.75,4287964.0,7050717.5,9431643.0,3101042.0,1284804.25,6387151.5,3152952.75,2840019.25,1398071.625
2022-12-30,3839.5,3.878999948501587,4457202.5,1393910.375,4269840.0,7030323.5,9423007.0,3087367.25,1272455.875,6385244.0,3154240.75,2861976.0,1386746.75
2023-01-03,3824.139892578125,3.7929999828338623,4432619.0,1399239.5,4279598.0,7052301.0,9330023.0,3084269.0,1272344.625,6346611.5,3191065.5,2767339.0,1388889.0
2023-01-04,3852.969970703125,3.7090001106262207,4508833.0,1421849.75,4296183.0,7161374.0,9350539.0,3094698.5,1283735.0,6385979.5,3228034.5,2755557.25,1419252.25
2023-01-05,3808.10009765625,3.7200000286102295,4467778.5,1413039.0,4251341.5,7106121.0,9140201.0,3071515.25,1258029.25,6325790.5,3217451.75,2800392.5,1381573.75
2023-01-06,3895.080078125,3.569000005722046,4570098.0,1453978.625,4362898.0,7261348.0,9394039.0,3150113.0,1282895.5,6377655.0,3272213.75,2847020.5,1418549.375
2023-01-09,3892.090087890625,3.5169999599456787,4611179.5,1464266.75,4358098.5,7266267.5,9517899.0,3118011.75,1292070.875,6291893.0,3277831.0,2856962.0,1417625.5
2023-01-10,3919.25,3.621000051498413,4673447.5,1481874.25,4384626.0,7318599.0,9580835.0,3115955.75,1293450.125,6358430.0,3318494.75,2874704.25,1422463.75
2023-01-11,3969.610107421875,3.553999900817871,4793474.0,1501293.5,4429728.5,7384235.0,9756094.0,3121902.0,1305619.875,6402359.0,3363730.75,2887794.25,1472854.625
2023-01-12,3983.169921875,3.4489998817443848,4821795.5,1514029.5,4457791.5,7427620.5,9817739.0,3101648.0,1299931.125,6395852.5,3389293.0,2940764.75,1492126.75
2023-01-13,3999.090087890625,3.510999917984009,4861420.5,1527094.0,4463923.0,7463990.5,9871707.0,3119271.75,1294937.0,6429381.5,3408092.75,2951362.5,1485216.0
2023-01-17,3990.969970703125,3.5350000858306885,4863976.5,1509624.75,4434261.0,7436987.5,9933253.0,3118955.75,1294121.375,6391245.5,3386362.0,2953040.75,1488024.0
2023-01-18,3928.860107421875,3.375,4805479.0,1496678.375,4366615.0,7318938.0,9807847.0,3037909.25,1265710.125,6306748.5,3355910.75,2908453.25,1468463.375
